Order Date,Title,Category,ASIN/ISBN,UNSPSC Code,Website,Release Date,Condition,Seller,Seller Credentials,List Price Per Unit,Purchase Price Per Unit,Quantity,Purchase Order Number,PO Line Number,Shipment Date,Shipping Address Zip,Order Status,Item Subtotal,Item Subtotal Tax,Item Total,Tax Exemption Applied,Tax Exemption Type,Exemption Opt-Out,Buyer Name,Currency,Group Name
3/21/2021,"Middle East Bakery Inc, Bread Pita Whole Wheat Small Organic, 17 Ounce",BREAD,B0785WVP1K,50181900,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.19 ,1,,,3/22/2021,20906-2134,Shipped,$3.19 ,$0.00 ,$3.19 ,,,,PSF,USD,
3/21/2021,"365 by Whole Foods Market, Organic Spring Salad Mix, 16 Ounce",VEGETABLE,B08R71FL5D,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.99 ,1,,,3/22/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
3/21/2021,"365 by Whole Foods Market, Mozzarella Shred, 16 Ounce",DAIRY_BASED_CHEESE,B074H5SS4J,50000000,Amazon.com,,new,Whole Foods Market,,$3.99 ,$4.99 ,1,,,3/22/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
3/21/2021,"365 by Whole Foods Market, Chip Veggie, 6 Ounce",SNACK_CHIP_AND_CRISP,B074H54QQX,50192100,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,2,,,3/22/2021,20906-2134,Shipped,$4.58 ,$0.00 ,$4.58 ,,,,PSF,USD,
3/21/2021,"365 by Whole Foods Market, Waffles Homestyle Famly Pack, 29.6 Ounce",FOOD,B074H6QTBR,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.99 ,1,,,3/22/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
3/21/2021,Honeycrisp Apple,FRUIT,B0787YC1HY,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.63 ,1,,,3/22/2021,20906-2134,Shipped,$4.63 ,$0.00 ,$4.63 ,,,,PSF,USD,
3/21/2021,"Stonyfield Organic Kids Cherry & Berry Lowfat Yogurt Tubes Variety Pack, 2 oz., 8 Ct - #1 Organic Kids Yogurt, Non-GMO, No Artificial Flavors or Sweeteners",DAIRY_BASED_YOGURT,B000QJDYSA,50000000,Amazon.com,,new,Whole Foods Market,,$4.89 ,$3.99 ,1,,,3/22/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
3/21/2021,"365 by Whole Foods Market, Milk Fat Free, 128 Fl Oz",DAIRY_BASED_DRINK,B074VDBRMM,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.79 ,1,,,3/22/2021,20906-2134,Shipped,$3.79 ,$0.00 ,$3.79 ,,,,PSF,USD,
3/21/2021,Applegate Farms Southwest Turkey Breast,POULTRY,B0787Y4Z3V,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.90 ,1,,,3/22/2021,20906-2134,Shipped,$4.90 ,$0.00 ,$4.90 ,,,,PSF,USD,
3/21/2021,"365 by Whole Foods Market, Value Pack Salmon Fillet Sockeye Wild Frozen MSC, 32 Ounce",FISH,B07NRCRZFF,50000000,Amazon.com,,new,Whole Foods Market,,$27.99 ,$27.99 ,1,,,3/22/2021,20906-2134,Shipped,$27.99 ,$0.00 ,$27.99 ,,,,PSF,USD,
3/21/2021,"365 by Whole Foods Market, Tortilla Chips Organic White Corn, 12 Ounce",SNACK_CHIP_AND_CRISP,B074H57S9Z,50192100,Amazon.com,,new,Whole Foods Market,,$2.99 ,$2.99 ,1,,,3/22/2021,20906-2134,Shipped,$2.99 ,$0.00 ,$2.99 ,,,,PSF,USD,
3/21/2021,"Harrisburg Dairies, Half And Half, 32 Fl Oz",DAIRY_BASED_CREAM,B07J1DRT1J,50201700,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.79 ,1,,,3/22/2021,20906-2134,Shipped,$2.79 ,$0.00 ,$2.79 ,,,,PSF,USD,
3/21/2021,"Organic Broccoli Rabe Rapini, 1 Head",VEGETABLE,B07FZJ5319,53100000,Amazon.com,,new,Whole Foods Market,,$3.99 ,$3.49 ,3,,,3/22/2021,20906-2134,Shipped,$10.47 ,$0.00 ,$10.47 ,,,,PSF,USD,
3/21/2021,"365 by Whole Foods Market, Tuna Albacore In Water No Salt Added, 5 Ounce",FISH,B074H52BGS,50000000,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,2,,,3/22/2021,20906-2134,Shipped,$4.58 ,$0.00 ,$4.58 ,,,,PSF,USD,
3/21/2021,"Colameco's, Genoa Uncured Salami, 7 oz",MEAT,B078159FKH,50000000,Amazon.com,,new,Whole Foods Market,,$5.99 ,$6.56 ,1,,,3/22/2021,20906-2134,Shipped,$6.56 ,$0.00 ,$6.56 ,,,,PSF,USD,
3/21/2021,Pork Sausage Link Italian Spicy Step 1,MEAT,B07PK4W2K7,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.49 ,1,,,3/22/2021,20906-2134,Shipped,$4.49 ,$0.00 ,$4.49 ,,,,PSF,USD,
3/21/2021,Cheese Provolone BC Charcuterie,DAIRY_BASED_CHEESE,B07FZGG2L5,53100000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.00 ,1,,,3/22/2021,20906-2134,Shipped,$4.00 ,$0.00 ,$4.00 ,,,,PSF,USD,
3/22/2021,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Twilight Blue (2019 Release)",AMAZON_TABLET,B07KD6YDKC,43211509,Amazon.com,,new,Amazon.com,,$149.99 ,$149.99 ,1,,,3/22/2021,20906-2134,Shipped,$149.99 ,$7.20 ,$157.19 ,FALSE,,FALSE,PSF,USD,
3/22/2021,"LUXJET Book Light for Reading in Bed at Night, USB Rechargeable, 360° Flexible Arm, 3 Modes LED Reading Lights for Knitting, Repair,Travel, Camping (Black)",LAMP,B08MZX4MBW,39101600,Amazon.com,,new,LUXJET,,$0.00 ,$13.99 ,1,,,3/24/2021,20906-2134,Shipped,$13.99 ,$0.76 ,$14.75 ,FALSE,,FALSE,PSF,USD,
3/22/2021,Shapewear Shorts for Women Thigh Slimmer Slip Shorts Under Dress Tummy Control Panties Body Shaper,APPAREL,B085NH2Q6R,53100000,Amazon.com,,new,Lady Outlet Store,,$0.00 ,$18.99 ,1,,,3/24/2021,20906-2134,Shipped,$18.99 ,$1.14 ,$20.13 ,FALSE,,FALSE,PSF,USD,
3/23/2021,"SONGMICS Shoe Rack, 7-Tier Fabric Shoe Storage Cabinet with Dustproof Cover, Holds 36 Pairs of Shoes, Closet Storage Organizer, in Closet, Entryway, Black URXJ12H",CLOTHES_RACK,B00XXS14JW,56101531,Amazon.com,,new,Songmics Direct,,$41.01 ,$27.99 ,1,,,3/23/2021,20906-2134,Shipped,$27.99 ,$1.68 ,$29.67 ,FALSE,,FALSE,PSF,USD,
3/26/2021,Sunchips Multigrain Chips Variety 1 Ounce Pack of 40,SNACK_CHIP_AND_CRISP,B074N9Y8P9,50192109,Amazon.com,,new,Amazon.com,,$16.98 ,$12.74 ,1,,,3/28/2021,20906-2134,Shipped,$12.74 ,$0.00 ,$12.74 ,,,,PSF,USD,
3/26/2021,"48 Pcs Toys filled Jumbo Easter Eggs, 3.25” Pre Filled Bright Colors Easter Eggs for Easter Basket Stuffers, Easter Party Favors, Easter Egg Hunt, Classroom Events",PARTY_FAVOR,B086DG8CL4,60000000,Amazon.com,,new,JoyinDirect,,$0.00 ,$21.95 ,1,,,3/27/2021,20906-2134,Shipped,$21.95 ,$1.19 ,$23.14 ,FALSE,,FALSE,PSF,USD,
3/26/2021,"Frito-Lay - Tim's - Hawaiian Potato and Corn Chips - Variety Bulk Packs (Sun Chips Multigrain, Variety Pack, 1.5 oz, 30 ct)",SNACK_CHIP_AND_CRISP,B07K2NND4Z,50192100,Amazon.com,,new,Sams Club by AHN,,$0.00 ,$20.76 ,1,,,3/29/2021,20906-2134,Shipped,$20.76 ,$0.00 ,$20.76 ,,,,PSF,USD,
3/26/2021,"belVita Chocolate Breakfast Biscuits, 6 Boxes of 5 Packs (4 Biscuits Per Pack)",COOKIE,B00IO2DO2W,50000000,Amazon.com,,new,Amazon.com,,$19.99 ,$16.68 ,1,,,3/29/2021,20906-2134,Shipped,$16.68 ,$0.00 ,$16.68 ,,,,PSF,USD,
3/28/2021,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Twilight Blue (2019 Release)",AMAZON_TABLET,B07KD6YDKC,43211509,Amazon.com,,new,Amazon.com,,$149.99 ,$94.99 ,1,,,3/28/2021,20906-2134,Shipped,$94.99 ,$5.70 ,$100.69 ,FALSE,,FALSE,PSF,USD,
3/29/2021,"Vitamin C for Immune Support, 500mg, 250 Tablets",VITAMIN,B000GG87V2,50501500,Amazon.com,,new,Amazon.com,,$16.99 ,$7.71 ,1,,,4/21/2021,20906-2134,Shipped,$7.71 ,$0.00 ,$7.71 ,,,,PSF,USD,
3/30/2021,"Stephen Joseph, Medium Recycled Gifts Bags, Gift Bag with Handles, Kids Gifts Bag, Reusable Gift Bag, Birthday Party Gift Bag, Shopping Bag",GIFT_WRAP,B07G48WT9B,53121603,Amazon.com,,new,Amazon.com,,$3.00 ,$3.00 ,1,,,3/31/2021,20906-2134,Shipped,$3.00 ,$0.18 ,$3.18 ,FALSE,,FALSE,PSF,USD,
3/30/2021,DaySpring Holy Communion Card for Girls (You're Wished Every Grace and Blessing),GREETING_CARD,B06WWPK878,14111605,Amazon.com,,new,Amazon.com,,$3.99 ,$3.99 ,2,,,3/30/2021,20906-2134,Shipped,$7.98 ,$0.48 ,$8.46 ,FALSE,,FALSE,PSF,USD,
3/30/2021,"Stephen Joseph, Medium Recycled Gifts Bags, Gift Bag with Handles, Kids Gifts Bag, Reusable Gift Bag, Birthday Party Gift Bag, Shopping Bag",GIFT_WRAP,B07G4JHGVZ,53121600,Amazon.com,,new,Amazon.com,,$3.50 ,$2.45 ,1,,,3/30/2021,20906-2134,Shipped,$2.45 ,$0.15 ,$2.60 ,FALSE,,FALSE,PSF,USD,
3/30/2021,DaySpring Holy Communion Card (Asking God to Bless You),GREETING_CARD,B06WWH4NH6,14111605,Amazon.com,,new,Amazon.com,,$3.99 ,$3.99 ,1,,,3/31/2021,20906-2134,Shipped,$3.99 ,$0.24 ,$4.23 ,FALSE,,FALSE,PSF,USD,
3/30/2021,"Franklin Sports Volleyball + Badminton Sets - Beach + Backyard Combo Outdoor Game Set - Volleyball, Pump, Badminton Rackets, Birdies, Net + Poles Included - Complete Outdoor Lawn Games Sets",SPORTING_GOODS,B00FPQQEJ0,60141100,Amazon.com,,new,Amazon.com,,$43.99 ,$35.51 ,1,,,3/30/2021,20906-2134,Shipped,$35.51 ,$2.13 ,$37.64 ,FALSE,,FALSE,PSF,USD,
3/30/2021,"Stephen Joseph, Medium Recycled Gifts Bags, Gift Bag with Handles, Kids Gifts Bag, Reusable Gift Bag, Birthday Party Gift Bag, Shopping Bag",GIFT_WRAP,B07F3QF3ZC,53121600,Amazon.com,,new,Amazon.com,,$3.00 ,$3.00 ,1,,,3/30/2021,20906-2134,Shipped,$3.00 ,$0.18 ,$3.18 ,FALSE,,FALSE,PSF,USD,
3/31/2021,Caseology Skyfall for iPhone SE Case 2022 for iPhone SE Case (2020) for iPhone 8 Case (2017) for iPhone 7 Case (2016) - Red,CELLULAR_PHONE_CASE,B06XV3BLS8,43191601,Amazon.com,,new,Caseology Official Store,,$24.99 ,$9.99 ,1,,,4/1/2021,20906-2134,Shipped,$9.99 ,$0.60 ,$10.59 ,FALSE,,FALSE,PSF,USD,
4/1/2021,Maxell Safe and Effective Feature CD Player and Game Station Compact Disc Cleaner CD-340 190048 CD/CD-ROM Laser Lens Cleaner - CD Lens Cleaner,CE_ACCESSORY,B000001OM5,46181806,Amazon.com,1992-03-31T00:00:01,new,Amazon.com,,$9.99 ,$5.49 ,1,,,4/1/2021,20832-2837,Shipped,$5.49 ,$0.33 ,$5.82 ,FALSE,,FALSE,PSF,USD,
4/2/2021,"Hefty Slider Jumbo Storage Bags, 2.5 Gallon Size, 12 Count",FOOD_STORAGE_BAG,B00555EWJU,24111514,Amazon.com,,new,Amazon.com,,$42.99 ,$3.99 ,2,,,4/3/2021,20906-2134,Shipped,$7.98 ,$0.48 ,$8.46 ,FALSE,,FALSE,PSF,USD,
4/4/2021,"Franklin Sports Youth Baseball Bat Bag - Kids Teeball, Softball, Baseball Equipment Bag - Holds Bat, Helmet, Cleats and More",SPORT_EQUIPMENT_BAG_CASE,B0069JD8B4,49000000,Amazon.com,,new,Amazon.com,,$24.99 ,$16.19 ,1,,,4/6/2021,20906-2134,Shipped,$16.19 ,$0.97 ,$17.16 ,FALSE,,FALSE,PSF,USD,
4/5/2021,Summer Waves 10ft x 30in Quick Set Inflatable Above Ground Pool with Filter Pump,SWIMMING_POOL,B06Y49GJX4,60141000,Amazon.com,,new,Alexander Dealz,,$89.99 ,$122.99 ,1,,,4/5/2021,20906-2134,Shipped,$122.99 ,$7.38 ,$130.37 ,FALSE,,FALSE,PSF,USD,
4/5/2021,"Intex Easy Set Swimming Pool Cover, 2.8m (9'4"")",POOL_COVER,B006SGYUS8,43211708,Amazon.com,,new,Spreetail,,$51.99 ,$36.99 ,1,,,4/5/2021,20906-2134,Shipped,$36.99 ,$2.22 ,$39.21 ,FALSE,,FALSE,PSF,USD,
4/5/2021,"12X12 Waterproof Multi-Purpose Poly Tarp – Blue Tarpaulin Protector for Cars, Boats, Construction Contractors, Campers, and Emergency Shelter. Rot, Rust and UV Resistant Protection Sheet",TARP,B017WNVN30,24141506,Amazon.com,,new,SNAP DEALS,,$0.00 ,$16.99 ,1,,,4/6/2021,20906-2134,Shipped,$16.99 ,$1.02 ,$18.01 ,FALSE,,FALSE,PSF,USD,
4/5/2021,Applegate Farms Southwest Turkey Breast,POULTRY,B0787Y4Z3V,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$8.99 ,1,,,4/6/2021,20906-2134,Shipped,$8.99 ,$0.00 ,$8.99 ,,,,PSF,USD,
4/5/2021,"365 by Whole Foods Market, Fries Sweet Potato Crinkle Cut, 20 Ounce",FOOD,B074H64BXB,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.99 ,1,,,4/6/2021,20906-2134,Shipped,$2.99 ,$0.00 ,$2.99 ,,,,PSF,USD,
4/5/2021,"365 by Whole Foods Market, Chip Veggie, 6 Ounce",SNACK_CHIP_AND_CRISP,B074H54QQX,50192100,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,2,,,4/6/2021,20906-2134,Shipped,$4.58 ,$0.00 ,$4.58 ,,,,PSF,USD,
4/5/2021,"Middle East Bakery Inc, Bread Pita Whole Wheat Small Organic, 17 Ounce",BREAD,B0785WVP1K,50181900,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.19 ,1,,,4/6/2021,20906-2134,Shipped,$3.19 ,$0.00 ,$3.19 ,,,,PSF,USD,
4/5/2021,Organic Bartlett Pear,FRUIT,B0050PRGXE,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.05 ,1,,,4/6/2021,20906-2134,Shipped,$4.05 ,$0.00 ,$4.05 ,,,,PSF,USD,
4/5/2021,"Sweet Potato Conventional, 1 Each",VEGETABLE,B0787W8PY4,50400000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.01 ,1,,,4/6/2021,20906-2134,Shipped,$4.01 ,$0.00 ,$4.01 ,,,,PSF,USD,
4/5/2021,"365 by Whole Foods Market, Tuna Skipjack In Water No Salt Added, 5 Ounce",FISH,B07D768N8Z,50000000,Amazon.com,,new,Whole Foods Market,,$1.99 ,$1.99 ,2,,,4/6/2021,20906-2134,Shipped,$3.98 ,$0.00 ,$3.98 ,,,,PSF,USD,
4/5/2021,Red Seedless Grapes,FRUIT,B0787Y51CP,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$6.34 ,1,,,4/6/2021,20906-2134,Shipped,$6.34 ,$0.00 ,$6.34 ,,,,PSF,USD,
4/5/2021,Cheese Provolone BC Charcuterie,DAIRY_BASED_CHEESE,B07FZGG2L5,53100000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.93 ,1,,,4/6/2021,20906-2134,Shipped,$5.93 ,$0.00 ,$5.93 ,,,,PSF,USD,
4/5/2021,"365 by Whole Foods Market, Tuna Albacore In Water No Salt Added, 5 Ounce",FISH,B074H52BGS,50000000,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,4,,,4/6/2021,20906-2134,Shipped,$9.16 ,$0.00 ,$9.16 ,,,,PSF,USD,
4/5/2021,"Organic Broccoli Rabe Rapini, 1 Head",VEGETABLE,B07FZJ5319,53100000,Amazon.com,,new,Whole Foods Market,,$3.99 ,$3.49 ,3,,,4/6/2021,20906-2134,Shipped,$10.47 ,$0.00 ,$10.47 ,,,,PSF,USD,
4/5/2021,Organic Granny Smith Apples,FRUIT,B003TQA73M,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.51 ,1,,,4/6/2021,20906-2134,Shipped,$4.51 ,$0.00 ,$4.51 ,,,,PSF,USD,
4/5/2021,Honeycrisp Apples,FRUIT,B000RGZMTQ,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$6.85 ,1,,,4/6/2021,20906-2134,Shipped,$6.85 ,$0.00 ,$6.85 ,,,,PSF,USD,
4/5/2021,"Mandarins, 3 lbs",FRUIT,B01M2VFYCN,50000000,Amazon.com,,new,Whole Foods Market,,$5.99 ,$4.99 ,1,,,4/6/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
4/5/2021,"Principe, Pork Mortadella Charcuterie",MEAT,B07GBGPPMV,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.19 ,1,,,4/6/2021,20906-2134,Shipped,$5.19 ,$0.00 ,$5.19 ,,,,PSF,USD,
4/5/2021,Broccoli,VEGETABLE,B00E3J8XHQ,50000000,Amazon.com,,new,Whole Foods Market,,$2.99 ,$2.40 ,1,,,4/6/2021,20906-2134,Shipped,$2.40 ,$0.00 ,$2.40 ,,,,PSF,USD,
4/5/2021,"365 by Whole Foods Market Guacamole, Traditional, 8 Ounce",FOOD,B07NSQ3Z3Y,50170000,Amazon.com,,new,Whole Foods Market,,$3.49 ,$3.99 ,1,,,4/6/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
4/5/2021,"Lifeway, Milk Kefir Wildberries Organic, 32 Fl Oz",DAIRY_BASED_DRINK,B087DMSHB3,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.32 ,1,,,4/6/2021,20906-2134,Shipped,$3.32 ,$0.00 ,$3.32 ,,,,PSF,USD,
4/5/2021,"Applegate, Natural Uncured Turkey Pepperoni, 4oz",POULTRY,B00I2VLPNA,50000000,Amazon.com,,new,Whole Foods Market,,$4.99 ,$4.99 ,1,,,4/6/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
4/5/2021,"365 by Whole Foods Market, Milk Fat Free, 128 Fl Oz",DAIRY_BASED_DRINK,B074VDBRMM,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.79 ,1,,,4/6/2021,20906-2134,Shipped,$3.79 ,$0.00 ,$3.79 ,,,,PSF,USD,
4/5/2021,"Harrisburg Dairies, Half And Half, 32 Fl Oz",DAIRY_BASED_CREAM,B07J1DRT1J,50201700,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.79 ,1,,,4/6/2021,20906-2134,Shipped,$2.79 ,$0.00 ,$2.79 ,,,,PSF,USD,
4/5/2021,"365 by Whole Foods Market, Kefir Raspberry Whole Milk, 32 Fl Oz",DAIRY_BASED_DRINK,B07N1NZ3PF,50000000,Amazon.com,,new,Whole Foods Market,,$3.79 ,$3.79 ,1,,,4/6/2021,20906-2134,Shipped,$3.79 ,$0.00 ,$3.79 ,,,,PSF,USD,
4/5/2021,"Banana Conventional, 1 Each",FRUIT,B0787Y5CZ4,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$0.97 ,1,,,4/6/2021,20906-2134,Shipped,$0.97 ,$0.00 ,$0.97 ,,,,PSF,USD,
4/5/2021,"Case of Organic Baby Carrots, 1 lb",VEGETABLE,B009SC47YG,53100000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$1.69 ,1,,,4/6/2021,20906-2134,Shipped,$1.69 ,$0.00 ,$1.69 ,,,,PSF,USD,
4/5/2021,"365 by Whole Foods Market, Blend Pizza Shred, 8 Ounce",DAIRY_BASED_CHEESE,B07VJK7VKJ,53100000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.99 ,1,,,4/6/2021,20906-2134,Shipped,$2.99 ,$0.00 ,$2.99 ,,,,PSF,USD,
4/5/2021,"Zucchini Squash Conventional, 1 Each",VEGETABLE,B0787Z3SS5,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.78 ,1,,,4/6/2021,20906-2134,Shipped,$3.78 ,$0.00 ,$3.78 ,,,,PSF,USD,
4/5/2021,"Stonyfield Organic Kids Strawberry Lowfat Yogurt Tubes, 2 oz., 8 Ct - #1 Organic Kids Yogurt, Non-GMO, No Artificial Flavors or Sweeteners",DAIRY_BASED_YOGURT,B000QJGLHG,50000000,Amazon.com,,new,Whole Foods Market,,$4.89 ,$3.99 ,1,,,4/6/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
4/5/2021,"Organicgirl Supergreens, 5 Oz",VEGETABLE,B00K0EENUE,50000000,Amazon.com,,new,Whole Foods Market,,$4.29 ,$3.99 ,1,,,4/6/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
4/6/2021,Ghostek LOOP Magnetic Phone Grip Strap iPhone Holder with Ring Kickstand and Works with Magnetic Car Mounts Easily Detachable for Wireless Charging Designed for Galaxy Pixel Case Cover (Checkered Red),PORTABLE_ELECTRONIC_DEVICE_STAND,B07PGFD4HF,43191601,Amazon.com,,new,Ghostek,,$9.98 ,$7.98 ,1,,,4/10/2021,20906-2134,Shipped,$7.98 ,$0.48 ,$8.46 ,FALSE,,FALSE,PSF,USD,
4/6/2021,"Amazon Essentials Boys and Toddlers' Cotton Boxer Briefs Underwear, Pack of 8",UNDERPANTS,B07BKTYFSY,53100000,Amazon.com,,new,Amazon.com,,$20.50 ,$20.50 ,1,,,4/10/2021,20906-2134,Shipped,$20.50 ,$1.23 ,$21.73 ,FALSE,,FALSE,PSF,USD,
4/10/2021,"Rawlings Official League Recreational Grade OLB3/R8U Baseballs, Bucket of 24 Balls, OLB3BUCK24",RECREATION_BALL,B0015CFUZW,49000000,Amazon.com,,new,Amazon.com,,$74.00 ,$40.79 ,1,,,4/10/2021,20906-2134,Shipped,$40.79 ,$2.45 ,$43.24 ,FALSE,,FALSE,PSF,USD,
4/10/2021,"Spotted Zebra Boys and Toddlers' Short-Sleeve V-Neck T-Shirts, Multipacks",SHIRT,B077TPKQ7J,53100000,Amazon.com,,new,Amazon.com,,$20.90 ,$21.10 ,1,,,4/11/2021,20906-2134,Shipped,$21.10 ,$1.27 ,$22.37 ,FALSE,,FALSE,PSF,USD,
4/10/2021,"YATWIN Shockproof Series, Compatible for Samsung Galaxy Note 10 Plus Shockproof Phone Case Cover, Fashion Color Buttons, TPU Flexible Bumper Protector for Samsung Note 10 Plus 6.8"", Army Green",CELLULAR_PHONE_CASE,B086XCNTLF,43191601,Amazon.com,,new,YATWIN Top Security,,$0.00 ,$7.99 ,1,,,4/12/2021,20906-2134,Shipped,$7.99 ,$0.48 ,$8.47 ,FALSE,,FALSE,PSF,USD,
4/12/2021,"Life Savers Mints Wint-O-Green Hard Candy, 50-Ounce Bag (Pack of 2)",SUGAR_CANDY,B07KHQCGG6,50161813,Amazon.com,,new,Amazon.com,,$14.75 ,$14.07 ,1,,,4/21/2021,20906-2134,Shipped,$14.07 ,$0.72 ,$14.79 ,FALSE,,FALSE,PSF,USD,
4/14/2021,"NABISCO Savory Cracker Variety Pack, Savory Pack, 20 Piece Assortment",CRACKER,B06XSFGGBJ,50181909,Amazon.com,,new,Amazon.com,,$6.98 ,$6.98 ,1,,,4/21/2021,20906-2134,Shipped,$6.98 ,$0.00 ,$6.98 ,,,,PSF,USD,
4/14/2021,"ORBIT Gum Freeze Mint Sugar Free Chewing Chewing Gum, 14 pieces, (12 Pack)",CHEWING_GUM,B07K3LLH8C,50161800,Amazon.com,,new,Amazon.com,,$0.00 ,$13.39 ,1,,,4/21/2021,20906-2134,Shipped,$13.39 ,$0.76 ,$14.15 ,FALSE,,FALSE,PSF,USD,
4/14/2021,"L'Oreal Paris Elvive Extraordinary Clay Rebalancing Shampoo, 12.6 fl; oz; (Packaging May Vary)",SHAMPOO,B01LY961X1,53131628,Amazon.com,,new,Amazon.com,,$13.99 ,$3.42 ,1,,,4/16/2021,20906-2134,Shipped,$3.42 ,$0.18 ,$3.60 ,FALSE,,FALSE,PSF,USD,
4/14/2021,"Italian Roast for K Cup Keurig 2.0 Brewers, 200Count, Victor Allen’s Coffee Dark Roast Single Serve Coffee Pods",COFFEE,B07MT7LM5L,50201700,Amazon.com,,new,Amazon.com,,$66.99 ,$59.99 ,1,,,4/16/2021,20906-2134,Shipped,$59.99 ,$0.00 ,$59.99 ,,,,PSF,USD,
4/14/2021,"Amazon Brand - Solimo Facial Tissues (18 Flat Boxes), 160 Tissues per Box (2880 Tissues Total)",FACIAL_TISSUE,B07DGT64VT,14111701,Amazon.com,,new,Amazon.com,,$25.63 ,$25.63 ,1,,,4/16/2021,20906-2134,Shipped,$25.63 ,$1.31 ,$26.94 ,FALSE,,FALSE,PSF,USD,
4/14/2021,"Colgate Enamel Health Anticavity Fluoride Mouthwash, Sparkling Fresh Mint, 16.9 fl oz",MOUTHWASH,B011YUMJ9O,53131501,Amazon.com,,new,Amazon.com,,$5.99 ,$5.29 ,1,,,4/16/2021,20906-2134,Shipped,$5.29 ,$0.27 ,$5.56 ,FALSE,,FALSE,PSF,USD,
4/14/2021,"Cliganic Organic Cotton Swabs, 500 Count - 100% Pure Natural Biodegradable Cotton, Chlorine-Free Hypoallergenic, Soft, Gentle & Absorbent Buds",COTTON_PAD,B07P56DW9T,53131600,Amazon.com,,new,Cliganic™,,$9.99 ,$6.99 ,1,,,4/21/2021,20906-2134,Shipped,$6.99 ,$0.38 ,$7.37 ,FALSE,,FALSE,PSF,USD,
4/14/2021,"L'Oreal Paris Elvive Extraordinary Clay Rebalancing Conditioner, 12.6 fl; oz; (Packaging May Vary)",CONDITIONER,B01LY95XU2,53131602,Amazon.com,,new,Amazon.com,,$13.99 ,$3.42 ,1,,,4/19/2021,20906-2134,Shipped,$3.42 ,$0.18 ,$3.60 ,FALSE,,FALSE,PSF,USD,
4/14/2021,"L'Oreal Men Expert Hydra Energetic Facial Cleanser with Charcoal for Daily Face Washing, Mens Face Wash, Beard and Skincare for Men, 5 fl. Oz",SKIN_CLEANING_AGENT,B01648QH8U,53131613,Amazon.com,,new,Amazon.com,,$5.99 ,$6.74 ,2,,,4/15/2021,20906-2134,Shipped,$13.48 ,$0.68 ,$14.16 ,FALSE,,FALSE,PSF,USD,
4/15/2021,"Pampers Easy Ups Training Pants Boys and Girls, 3T-4T (Size 5), 124 Count",INCONTINENCE_PROTECTOR,B078W9SH24,53131639,Amazon.com,,new,Amazon.com,,$43.99 ,$42.48 ,1,,,4/16/2021,20906-2134,Shipped,$42.48 ,$2.17 ,$44.65 ,FALSE,,FALSE,PSF,USD,
